month,incident_zip,response_time_hours
2020-01,11367.0,203.0656868379536
2020-01,11368.0,149.08120265151516
2020-01,11369.0,165.5408111916264
2020-01,11370.0,127.69738304093566
2020-01,11371.0,61.614
2020-01,11372.0,125.710353200883
2020-01,11373.0,132.9479255531592
2020-01,11374.0,187.2222234660033
2020-01,11375.0,183.35403442096157
2020-01,11377.0,124.78957403533241
2020-01,11378.0,114.07052875243664
2020-01,11379.0,143.22443915343916
2020-01,11385.0,122.1001948878094
2020-01,11411.0,102.25136284722221
2020-01,11412.0,153.83879464285715
2020-01,11413.0,197.3929600558172
2020-01,11414.0,145.52347982310667
2020-01,11415.0,104.27253929539296
2020-01,11416.0,141.5865574337683
2020-01,11417.0,145.57698172198172
2020-01,11418.0,189.40323529411765
2020-01,11419.0,140.7442819927409
2020-01,11420.0,177.14618452380955
2020-01,11421.0,97.47685827250608
2020-01,11422.0,168.77807758892035
2020-01,11423.0,163.61113298859718
2020-01,11426.0,209.73793707214324
2020-01,11427.0,144.04582421227198
2020-01,11428.0,209.69496216646755
2020-01,11429.0,187.3075607638889
2020-01,11430.0,695.3250100401606
2020-01,11432.0,127.8334985302763
2020-01,11433.0,152.39236418776372
2020-01,11434.0,182.95268931778583
2020-01,11435.0,138.0048592171717
2020-01,11436.0,134.8270598845599
2020-01,11691.0,180.75515971402336
2020-01,11692.0,107.23641423743135
2020-01,11693.0,103.45719951083159
2020-01,11694.0,170.76165489642185
2020-01,11695.0,-8.446203703703704
2020-01,11697.0,390.09488888888893
2020-01,12345.0,2.2509259259259258
2020-02,10000.0,79.40663194444446
2020-02,10001.0,258.59770712909443
2020-02,10002.0,156.9475568792918
2020-02,10003.0,188.39110620611316
2020-02,10004.0,116.80856550580431
2020-02,10005.0,87.25359241452992
2020-02,10006.0,112.74118253968254
2020-02,10007.0,136.49234986627766
2020-02,10009.0,124.44796531854752
2020-02,10010.0,198.118898957593
2020-02,10011.0,204.50648999999999
2020-02,10012.0,171.04258469945356
2020-02,10013.0,121.89476376300772
2020-02,10014.0,130.71114876171353
2020-02,10016.0,190.73201755651755
2020-02,10017.0,310.83653708668453
2020-02,10018.0,313.7573168789809
2020-02,10019.0,173.7505018536692
2020-02,10020.0,145.6326
2020-02,10021.0,165.2163507625272
2020-02,10022.0,230.23982771970577
2020-02,10023.0,137.32283317836666
2020-02,10024.0,160.48564969931272
2020-02,10025.0,182.94794780112863
2020-02,10026.0,114.63610387522108
2020-02,10027.0,126.74357121879589
2020-02,10028.0,132.71806539351851
2020-02,10029.0,137.2996987982483
2020-02,10030.0,90.97579535054
2020-02,10031.0,102.31094095288606
2020-02,10032.0,185.6503151997263
2020-02,10033.0,146.92023120138288
2020-02,10034.0,113.89488864942528
2020-02,10035.0,160.95713806035235
2020-02,10036.0,238.84503022452503
2020-02,10037.0,175.40857592592593
2020-02,10038.0,76.7656045751634
2020-02,10039.0,144.33776008797093
2020-02,10040.0,106.04499049100968
2020-02,10041.0,0.0
2020-02,10044.0,25.02361111111111
2020-02,10045.0,144.76000000000002
2020-02,10055.0,166.79861111111111
2020-02,10065.0,202.3405875509017
2020-02,10069.0,93.36195555555555
2020-02,10075.0,127.19401180797522
2020-02,10103.0,249.18166666666667
2020-02,10106.0,1.3
2020-02,10110.0,474.4212037037037
2020-02,10111.0,1413.3508333333334
2020-02,10112.0,408.2559722222222
2020-02,10118.0,40.20291666666667
2020-02,10119.0,20.524675925925926
2020-02,10120.0,10.325000000000001
2020-02,10121.0,446.75281362007166
2020-02,10122.0,1151.6479166666666
2020-02,10123.0,3.009097222222222
2020-02,10128.0,215.44654250404253
2020-02,10152.0,22.036527777777778
2020-02,10155.0,1520.8005555555555
2020-02,10158.0,1570.8972222222221
2020-02,10165.0,4.387083333333333
2020-02,10168.0,332.63048611111117
2020-02,10169.0,2.4086805555555553
2020-02,10170.0,2.7672222222222222
2020-02,10172.0,56.634027777777774
2020-02,10176.0,196.56666666666666
2020-02,10179.0,698.220324074074
2020-02,10271.0,0.4211111111111111
2020-02,10278.0,4.19212962962963
2020-02,10279.0,195.4775
2020-02,10280.0,76.00866898148148
2020-02,10281.0,449.1543981481482
2020-02,10282.0,138.86186274509805
2020-02,10301.0,130.7652217553688
2020-02,10302.0,162.26113267770876
2020-02,10303.0,124.89433436761229
2020-02,10304.0,136.8347399150743
2020-02,10305.0,86.37291347715147
2020-02,10306.0,109.82835529872939
2020-02,10307.0,138.11995652173914
2020-02,10308.0,102.1822823509485
2020-02,10309.0,132.42906167506598
2020-02,10310.0,97.58751873385013
2020-02,10312.0,139.82380816086894
2020-02,10314.0,144.46148148148148
2020-02,10451.0,164.87328086743616
2020-02,10452.0,182.6137641805455
2020-02,10453.0,146.2804014459665
2020-02,10454.0,139.5249095310907
2020-02,10455.0,148.49595481164926
2020-02,10456.0,171.1238898044386
2020-02,10457.0,123.92985853193025
2020-02,10458.0,151.69921897659
2020-02,10459.0,212.3561790780142
2020-02,10460.0,153.36791575292398
2020-02,10461.0,151.21824354657687
2020-02,10462.0,128.90655225288984
2020-02,10463.0,112.68392172739541
2020-02,10464.0,185.98639756944442
2020-02,10465.0,124.19682151483782
2020-02,10466.0,159.30776671183378
2020-02,10467.0,175.23880019251925
2020-02,10468.0,145.4492970795569
2020-02,10469.0,157.9021975119291
2020-02,10470.0,174.11991804467655
2020-02,10471.0,90.31983796296296
2020-02,10472.0,134.07500208159868
2020-02,10473.0,96.38849151234568
2020-02,10474.0,170.32585599194363
2020-02,10475.0,174.88184969853575
2020-02,11001.0,256.54246376811597
2020-02,11004.0,520.6879736467237
2020-02,11040.0,346.16330158730153
2020-02,11101.0,126.1292522609819
2020-02,11102.0,91.48591080876795
2020-02,11103.0,91.85525777162202
2020-02,11104.0,149.41274582889596
2020-02,11105.0,128.97066279289493
2020-02,11106.0,113.5992270738204
2020-02,11109.0,69.73763071895425
2020-02,11201.0,166.84607290803643
2020-02,11203.0,176.05401036970244
2020-02,11204.0,162.20199906505266
2020-02,11205.0,116.44614589457183
2020-02,11206.0,138.65899762503494
2020-02,11207.0,157.70588799643016
2020-02,11208.0,169.7421065334998
2020-02,11209.0,78.79818093093093
2020-02,11210.0,165.36974952155805
2020-02,11211.0,121.79378958333335
2020-02,11212.0,168.9193711320575
2020-02,11213.0,129.5161456483126
2020-02,11214.0,93.86917643229167
2020-02,11215.0,165.8354625973456
2020-02,11216.0,114.70048345476624
2020-02,11217.0,184.03165140415138
2020-02,11218.0,159.0582183908046
2020-02,11219.0,162.19747454499174
2020-02,11220.0,119.61357164821648
2020-02,11221.0,114.6047943449648
2020-02,11222.0,189.65837750036502
2020-02,11223.0,118.70942364465914
2020-02,11224.0,158.35194523135033
2020-02,11225.0,129.6504176674673
2020-02,11226.0,124.94203725216852
2020-02,11228.0,145.26433285024154
2020-02,11229.0,157.8320261747083
2020-02,11230.0,137.33783135509395
2020-02,11231.0,154.14974125514405
2020-02,11232.0,96.24256772486773
2020-02,11233.0,142.63844292237442
2020-02,11234.0,218.30255821448714
2020-02,11235.0,167.19754643616426
2020-02,11236.0,181.30364872998675
2020-02,11237.0,212.69618747118488
2020-02,11238.0,110.4109264944146
2020-02,11239.0,100.24267447199266
2020-02,11241.0,69.5425
2020-02,11242.0,24.95
2020-02,11249.0,170.39491543209874
2020-02,11251.0,1114.4695833333333
2020-02,11354.0,181.82290438919583
2020-02,11355.0,177.57986619628784
2020-02,11356.0,145.78527561776397
2020-02,11357.0,206.52527111521115
2020-02,11358.0,184.80247097097097
2020-02,11359.0,3622.8547222222223
2020-02,11360.0,185.25818438003222
2020-02,11361.0,194.10290015015013
2020-02,11362.0,231.53147823261858
2020-02,11363.0,338.686286687631
2020-02,11364.0,166.04242839156439
2020-02,11365.0,100.00267671747294
2020-02,11366.0,69.97407151095733
2020-02,11367.0,180.11347679324894
2020-02,11368.0,151.40693195179307
2020-02,11369.0,217.11688224752268
2020-02,11370.0,167.80866771159876
2020-02,11371.0,12.16986111111111
2020-02,11372.0,128.09761071710008
2020-02,11373.0,113.40296431294071
2020-02,11374.0,160.69254240882103
2020-02,11375.0,136.0462956555171
2020-02,11377.0,132.35411523553967
2020-02,11378.0,132.60496897163122
2020-02,11379.0,187.79930626296925
2020-02,11385.0,105.12718034152437
2020-02,11411.0,225.17486972437553
2020-02,11412.0,165.8483154296875
2020-02,11413.0,188.9666341066341
2020-02,11414.0,230.17596188421433
2020-02,11415.0,135.96347222222224
2020-02,11416.0,136.42169075579645
2020-02,11417.0,183.11287462581438
2020-02,11418.0,154.51148835716904
2020-02,11419.0,150.77596264367816
2020-02,11420.0,229.60950243794326
2020-02,11421.0,157.47165999686126
2020-02,11422.0,159.41978051001823
2020-02,11423.0,194.19513749302067
2020-02,11426.0,225.30582446808512
2020-02,11427.0,264.82434995446266
2020-02,11428.0,172.39354895991883
2020-02,11429.0,188.08847268986156
2020-02,11430.0,894.0300393201421
2020-02,11432.0,193.9590847273222
2020-02,11433.0,152.85643633683435
2020-02,11434.0,194.37609577806305
2020-02,11435.0,147.11744847119846
2020-02,11436.0,175.19697717354816
2020-02,11691.0,143.22124173966498
2020-02,11692.0,137.1727612761276
2020-02,11693.0,237.01828137490008
2020-02,11694.0,198.3264861111111
2020-02,11697.0,0.5083333333333333
2020-02,12345.0,18.609055555555557
2020-03,10000.0,6.736527777777779
2020-03,10001.0,141.61138362794614
2020-03,10002.0,148.60660340600649
2020-03,10003.0,205.00697983184332
2020-03,10004.0,173.81582358674464
2020-03,10005.0,214.37593971631205
2020-03,10006.0,262.87890301318265
2020-03,10007.0,98.62288056779246
2020-03,10009.0,189.79352084972462
2020-03,10010.0,94.44451668530947
2020-03,10011.0,180.68247991557735
2020-03,10012.0,241.1930424903431
2020-03,10013.0,166.60180235535074
2020-03,10014.0,283.5113163452709
2020-03,10016.0,144.53628070175438
2020-03,10017.0,288.85150041305246
2020-03,10018.0,270.81289824771005
2020-03,10019.0,179.07360494841598
2020-03,10020.0,202.4851495726496
2020-03,10021.0,278.16983091787444
2020-03,10022.0,180.42007164669954
2020-03,10023.0,168.62155458742924
2020-03,10024.0,201.70810329218105
2020-03,10025.0,213.81592446283756
2020-03,10026.0,186.15028546220398
2020-03,10027.0,222.2244550855724
2020-03,10028.0,178.4673706577975
2020-03,10029.0,161.7538333786478
2020-03,10030.0,361.33745535714286
2020-03,10031.0,259.13915278703087
2020-03,10032.0,207.3367871315193
2020-03,10033.0,247.10155116395313
2020-03,10034.0,245.41006757369615
2020-03,10035.0,249.88126182408584
2020-03,10036.0,220.46924440483264
2020-03,10037.0,265.6118485380117
2020-03,10038.0,100.59359021035598
2020-03,10039.0,204.78068217790442
2020-03,10040.0,190.03694160775072
2020-03,10041.0,24.711388888888887
2020-03,10044.0,356.1059188034188
2020-03,10065.0,179.62758888888888
2020-03,10069.0,162.19824074074074
2020-03,10075.0,353.8232791977281
2020-03,10103.0,0.35944444444444446
2020-03,10105.0,573.2024305555556
2020-03,10106.0,60.31666666666666
2020-03,10107.0,18.682954545454546
2020-03,10111.0,1.2661111111111112
2020-03,10115.0,171.98694444444445
2020-03,10118.0,30.24361111111111
2020-03,10119.0,22.578125000000004
2020-03,10120.0,78.9462962962963
2020-03,10121.0,566.1737847222222
2020-03,10122.0,89.16388888888889
2020-03,10128.0,206.35517916422575
2020-03,10152.0,1198.1
2020-03,10154.0,593.5290277777779
2020-03,10155.0,35.92625
2020-03,10158.0,24.0
2020-03,10162.0,10.61088888888889
2020-03,10168.0,360.5561666666666
2020-03,10169.0,17.746219512195122
2020-03,10171.0,23.333333333333332
2020-03,10172.0,25.975925925925925
2020-03,10174.0,411.5179166666667
2020-03,10176.0,91.41064814814814
2020-03,10177.0,52.863055555555555
2020-03,10178.0,2243.2805555555556
2020-03,10271.0,751.6545833333333
2020-03,10278.0,15.392777777777777
2020-03,10280.0,197.94969246031746
2020-03,10281.0,646.3384722222222
2020-03,10282.0,84.44439814814815
2020-03,10301.0,175.9625807748538
2020-03,10302.0,356.01442769897557
2020-03,10303.0,172.86533242258653
2020-03,10304.0,242.77238915814036
2020-03,10305.0,114.56556237599206
2020-03,10306.0,137.76146970380395
2020-03,10307.0,127.67976273148149
2020-03,10308.0,145.30410263653482
2020-03,10309.0,170.47900745257454
2020-03,10310.0,170.23200452360757
2020-03,10312.0,186.80283292483662
2020-03,10314.0,140.37030142870933
2020-03,10451.0,357.3560312530809
2020-03,10452.0,378.42241928939893
2020-03,10453.0,271.39759611264157
2020-03,10454.0,208.40561615070794
2020-03,10455.0,162.67310892336252
2020-03,10456.0,237.18438056125942
2020-03,10457.0,229.47656018908543
2020-03,10458.0,226.74695069718
2020-03,10459.0,313.10582168375277
2020-03,10460.0,288.16215
2020-03,10461.0,195.281524615684
2020-03,10462.0,174.99409695759994
2020-03,10463.0,128.9897373852245
2020-03,10464.0,74.2953443287037
2020-03,10465.0,74.89128313418486
2020-03,10466.0,243.28051617263236
2020-03,10467.0,294.56034461768974
2020-03,10468.0,212.9791682316119
2020-03,10469.0,160.0148120210728
2020-03,10470.0,277.00475783475787
2020-03,10471.0,114.29480242053077
2020-03,10472.0,257.95012996031744
2020-03,10473.0,138.0202939205653
2020-03,10474.0,272.4864692982456
2020-03,10475.0,175.50177213868002
2020-03,11001.0,35.89724160206719
2020-03,11004.0,92.68269314236112
2020-03,11005.0,9.550555555555556
2020-03,11040.0,101.16803571428571
2020-03,11101.0,152.4675583776007
2020-03,11102.0,157.08280961102392
2020-03,11103.0,118.3066301369863
2020-03,11104.0,124.63996134020618
2020-03,11105.0,162.79513828061638
2020-03,11106.0,169.58205140961857
2020-03,11109.0,254.44951388888884
2020-03,11201.0,136.29091381100727
2020-03,11203.0,183.28439018195252
2020-03,11204.0,121.41017654320989
2020-03,11205.0,169.1770269862807
2020-03,11206.0,191.7842991001565
2020-03,11207.0,219.78285172186224
2020-03,11208.0,197.39230393241846
2020-03,11209.0,163.35093627219865
2020-03,11210.0,229.00425044533512
2020-03,11211.0,209.58859958151848
2020-03,11212.0,192.8218019726859
2020-03,11213.0,219.21307474020784
2020-03,11214.0,149.89991867124857
2020-03,11215.0,130.0245832062621
2020-03,11216.0,210.32739166442832
2020-03,11217.0,163.33910982658958
2020-03,11218.0,153.70377927797134
2020-03,11219.0,159.63497450203982
2020-03,11220.0,132.86404697900664
2020-03,11221.0,145.99269754584682
2020-03,11222.0,191.66242035742036
2020-03,11223.0,177.49555056980057
2020-03,11224.0,118.75039099232863
2020-03,11225.0,197.03156055957336
2020-03,11226.0,194.66548870619496
2020-03,11228.0,146.9754465849387
2020-03,11229.0,151.51211961115806
2020-03,11230.0,169.96873560535326
2020-03,11231.0,146.7958847558631
2020-03,11232.0,138.76530470775984
2020-03,11233.0,239.7191527461402
2020-03,11234.0,196.19568231922398
2020-03,11235.0,149.31298481711525
2020-03,11236.0,170.34704604604605
2020-03,11237.0,213.30702037513092
2020-03,11238.0,157.97024723300274
2020-03,11239.0,135.67121922821025
2020-03,11241.0,11.950173611111111
2020-03,11242.0,2275.8258333333333
2020-03,11249.0,120.26460138387486
2020-03,11251.0,1.0716666666666668
2020-03,11354.0,178.49008215389622
2020-03,11355.0,213.45627211403843
2020-03,11356.0,108.80683557800224
2020-03,11357.0,241.5662526106934
2020-03,11358.0,228.3822211558968
2020-03,11360.0,273.8883490143369
2020-03,11361.0,207.97849087893863
2020-03,11362.0,201.61090909090908
2020-03,11363.0,578.1181992337165
2020-03,11364.0,222.0778298030472
2020-03,11365.0,184.61069917440662
2020-03,11366.0,86.25418396932285
2020-03,11367.0,163.849859948861
2020-03,11368.0,189.21265615127717
2020-03,11369.0,214.819695970696
2020-03,11370.0,232.99928252372976
2020-03,11371.0,0.043333333333333335
2020-03,11372.0,113.1789494680851
2020-03,11373.0,172.65378649635036
2020-03,11374.0,159.8954955059662
2020-03,11375.0,153.759876401631
2020-03,11377.0,156.73137643248631
2020-03,11378.0,110.78631989363232
2020-03,11379.0,150.52689499709132
2020-03,11385.0,122.47097943315777
2020-03,11411.0,130.8020002104377
2020-03,11412.0,262.2104526748971
2020-03,11413.0,127.0710552133242
2020-03,11414.0,122.01627307274701
2020-03,11415.0,170.5185308285164
2020-03,11416.0,104.34149611111111
2020-03,11417.0,203.19861006486713
2020-03,11418.0,160.3060029021559
2020-03,11419.0,122.34021523869085
2020-03,11420.0,216.0912505201831
2020-03,11421.0,138.74436521795369
2020-03,11422.0,159.9833324458644
2020-03,11423.0,220.42787946428572
2020-03,11426.0,231.845734508547
2020-03,11427.0,153.42347163120567
2020-03,11428.0,218.79533005330052
2020-03,11429.0,119.71726495726496
2020-03,11430.0,638.5603258547009
2020-03,11432.0,181.31123156924698
2020-03,11433.0,193.39558222550468
2020-03,11434.0,187.60849309664695
2020-03,11435.0,173.5044410774411
2020-03,11436.0,227.1162138728324
2020-03,11691.0,319.7923571143085
2020-03,11692.0,213.28818192656175
2020-03,11693.0,267.65946268237934
2020-03,11694.0,186.1052354048964
2020-03,11695.0,-72.0
2020-03,11697.0,16.24361111111111
2020-03,12345.0,5.338888888888889
2020-04,83.0,1.1994444444444445
2020-04,10000.0,0.8078073286052009
2020-04,10001.0,58.22143111518111
2020-04,10002.0,90.46776196544889
2020-04,10003.0,82.0589699074074
2020-04,10004.0,142.40015624999998
2020-04,10005.0,35.7907283197832
2020-04,10006.0,57.074050387596905
2020-04,10007.0,94.9015101010101
2020-04,10009.0,54.20878117913832
2020-04,10010.0,61.84257020091987
2020-04,10011.0,86.35428497139885
2020-04,10012.0,64.97537983425414
2020-04,10013.0,88.50219067215363
2020-04,10014.0,83.83153629629629
2020-04,10016.0,85.91612460638777
2020-04,10017.0,68.4125424701561
2020-04,10018.0,54.303346624136104
2020-04,10019.0,69.76598515519568
2020-04,10020.0,0.25125000000000003
2020-04,10021.0,122.94068121693121
2020-04,10022.0,139.84142962962963
2020-04,10023.0,87.57291182733256
2020-04,10024.0,122.93778224365845
2020-04,10025.0,130.9303932409628
2020-04,10026.0,109.77198443223443
2020-04,10027.0,115.30810528776672
2020-04,10028.0,64.11496929327286
2020-04,10029.0,127.38508748741188
2020-04,10030.0,124.4740873015873
2020-04,10031.0,157.50472686013381
2020-04,10032.0,152.4236463276836
2020-04,10033.0,196.10426068722944
2020-04,10034.0,101.3989809299247
2020-04,10035.0,183.16669421755478
2020-04,10036.0,96.55288063691306
2020-04,10037.0,64.94677397446345
2020-04,10038.0,69.74613278741168
2020-04,10039.0,145.85037413429689
2020-04,10040.0,121.42326219226808
2020-04,10041.0,0.055
2020-04,10044.0,105.2958111111111
2020-04,10045.0,0.15694444444444444
2020-04,10065.0,56.990033444816056
2020-04,10069.0,176.33378600823048
2020-04,10075.0,288.2429024342363
2020-04,10105.0,0.12472222222222222
2020-04,10106.0,0.6466666666666666
2020-04,10111.0,10.039814814814815
2020-04,10112.0,43.39333333333334
2020-04,10119.0,0.8402777777777778
2020-04,10120.0,3.267638888888889
2020-04,10121.0,10.692256944444443
2020-04,10122.0,0.0
2020-04,10123.0,0.05333333333333334
2020-04,10128.0,68.54115287490288
2020-04,10155.0,1.2891666666666666
2020-04,10162.0,0.44125000000000003
2020-04,10165.0,0.5296296296296297
2020-04,10168.0,1.0964444444444443
2020-04,10169.0,4.339888888888889
2020-04,10170.0,0.1688888888888889
2020-04,10173.0,0.44
2020-04,10174.0,4.883611111111111
2020-04,10278.0,14.615324074074076
2020-04,10279.0,0.21375
2020-04,10280.0,18.258183183183185
2020-04,10281.0,533.8083333333334
2020-04,10282.0,46.50503472222223
2020-04,10301.0,83.5362986421593
2020-04,10302.0,107.4400293998378
2020-04,10303.0,140.34518696581196
2020-04,10304.0,205.24269893483708
2020-04,10305.0,122.9272592089372
2020-04,10306.0,74.10366656937148
2020-04,10307.0,89.84339611872146
2020-04,10308.0,57.0227380952381
2020-04,10309.0,88.175987131199
2020-04,10310.0,187.68826801801802
2020-04,10312.0,83.10246752738655
2020-04,10314.0,93.91679352068697
2020-04,10451.0,119.52618837380427
2020-04,10452.0,126.79842960388392
2020-04,10453.0,174.29927541131394
2020-04,10454.0,122.63237908056304
2020-04,10455.0,115.318227528826
2020-04,10456.0,152.38903081232493
2020-04,10457.0,144.38428050545537
2020-04,10458.0,158.05490334265835
2020-04,10459.0,186.86972516875602
2020-04,10460.0,157.8487352092352
2020-04,10461.0,129.80174669558033
2020-04,10462.0,106.3177430783841
2020-04,10463.0,89.71654429046114
2020-04,10464.0,62.978166016894086
2020-04,10465.0,72.17793035426732
2020-04,10466.0,42.66786378239838
2020-04,10467.0,143.7948414025588
2020-04,10468.0,113.41396703036052
2020-04,10469.0,165.54138049350271
2020-04,10470.0,109.3914576388889
2020-04,10471.0,70.70840277777778
2020-04,10472.0,174.2265187779724
2020-04,10473.0,74.13431331747918
2020-04,10474.0,149.07425392251042
2020-04,10475.0,112.09307692307692
2020-04,11001.0,26.302866666666663
2020-04,11004.0,78.19948717948718
2020-04,11005.0,7.938611111111111
2020-04,11040.0,144.5111031746032
2020-04,11101.0,51.33036675347222
2020-04,11102.0,78.71260032178687
2020-04,11103.0,93.94762212212213
2020-04,11104.0,69.44877366255145
2020-04,11105.0,60.2678125511373
2020-04,11106.0,109.10502707749765
2020-04,11109.0,-1.712222222222222
2020-04,11201.0,71.41480233602876
2020-04,11203.0,146.26025850677237
2020-04,11204.0,70.55974846661948
2020-04,11205.0,150.06060030686612
2020-04,11206.0,103.65558798017348
2020-04,11207.0,144.68546243786318
2020-04,11208.0,176.26952905764125
2020-04,11209.0,54.39210928232503
